trade_date,open0,high0,low0,close0,vol0,open1,high1,close1,low1,vol1,open2,high2,close2,low2,vol
20190820,102.1604,103.5296,101.4232,101.7391,101156.09,2879.08,2892.08,2880,2875,1896772,9340.66,9389.39,9328.73,9301.92,293736352
20190821,101.5285,103.3189,101.2125,102.8976,90377.95,2875.47,2885.59,2880.33,2872.56,1590196.62,9304.52,9361.74,9322.75,9287.31,249206928
20190822,102.4764,105.8466,102.371,105.2147,144974.3,2887.66,2888.5,2883.44,2867.55,1492062.12,9350.65,9363.79,9350.56,9282.76,257246160
20190823,104.6881,105.2147,102.687,103.8455,105283.18,2885.15,2902.46,2897.43,2878.74,1591568.25,9357,9397.76,9362.55,9311.26,262062832
20190826,101.8444,103.9508,100.8966,103.8455,77709.82,2851.02,2870.49,2863.57,2849.24,1698953.62,9181.71,9298.1,9270.39,9173.01,257433072
20190827,105.2147,105.7413,103.4242,104.6881,135506.48,2879.52,2919.64,2902.19,2879.41,2081418,9333.1,9517.65,9443.18,9333.1,311957632
20190828,104.2668,106.7945,102.687,104.0562,177280.83,2901.63,2905.44,2893.76,2887.01,1830979,9449.4,9453.76,9414,9375.57,285827456
20190829,104.1615,105.4253,103.2136,104.4774,187220.65,2896,2898.6,2890.92,2878.59,1786130.88,9429,9440.67,9398.47,9363.15,272537280
20190830,106.3732,114.9041,105.4253,114.9041,581085.73,2907.38,2914.58,2886.24,2874.1,1939599.5,9458.39,9492.04,9365.68,9310.11,312542624
20190902,121.118,126.384,117.9584,126.384,917556.65,2886.94,2928.48,2924.11,2883.68,2027868.12,9393.03,9586.52,9569.47,9389.48,301362496
20190903,127.7532,133.6511,124.4882,129.8596,1337715.94,2925.94,2930.15,2930.15,2915.2,1890012.12,9591.42,9633.69,9633.69,9547.76,310116000
20190904,127.8585,129.5436,125.5414,126.9106,732385.82,2927.75,2957.41,2957.41,2925.88,2254959,9612.62,9700.32,9700.32,9590.98,330543232
20190905,127.1212,131.966,126.7,126.7,834044.33,2972.66,3015.84,2985.86,2972.66,3054387,9752.34,9900.76,9783.5,9751.95,430745632
20190906,127.5425,135.5468,125.8574,132.4926,948675.91,2996.62,2999.94,2999.6,2981.6,2168260.25,9829.97,9837.23,9823.42,9742.27,331457408
20190909,132.3872,133.8617,129.9649,133.5458,671132.38,3023.78,3026.24,3024.74,3005.69,2433777.5,9907.13,10001.93,10001.93,9853.69,387165184
20190910,133.2298,137.9692,129.017,129.8596,720080.23,3027.41,3027.41,3021.2,3005.38,2400129.5,10005.81,10005.81,9964.93,9903.42,381885536
20190911,128.5957,131.966,127.2266,129.017,465458.78,3029.93,3030.56,3008.81,3004.22,2298373.5,9985.11,10000.25,9853.72,9835.97,349035648
20190912,129.2276,130.0702,126.5946,129.8596,385203.76,3016.63,3033.47,3031.24,3005.19,1969687,9886.25,9941.17,9919.8,9837.27,288583136
20190916,130.4915,131.1234,127.6478,128.4904,334236.23,3041.92,3042.93,3030.75,3020.05,2218789.5,9952.33,9962.15,9918.09,9877.11,317119168
20190917,128.3851,129.6489,122.1712,124.1723,498546.47,3023.71,3023.71,2978.12,2970.57,2233380.5,9890.58,9890.58,9722.8,9684.15,327388480
20190918,124.8042,125.1202,121.3286,122.9084,321353.36,2984.08,2996.4,2985.66,2982.4,1680467,9747.98,9785.62,9753.31,9701.64,255903232
20190919,123.9616,126.384,122.1712,125.5414,388851.07,2992.92,2999.28,2999.28,2975.4,1626906.12,9786.4,9852.2,9852.2,9733.97,265117136
20190920,125.5414,125.9627,121.118,124.067,362010.51,3004.81,3011.34,3006.45,2996.19,1821453,9873.94,9903.69,9881.25,9832.39,281060352
20190923,123.435,125.4361,119.1169,121.8552,355020.73,2998.4,2998.4,2977.08,2960.83,1681394.5,9853.47,9853.47,9781.14,9703.66,271171008
20190924,122.0659,123.9616,120.1701,121.3286,295162.89,2979.48,3002.9,2985.34,2973.76,1639027.62,9783.39,9896.18,9811.38,9761.03,284060672
20190925,121.434,122.0659,117.1158,117.8531,297372.54,2977.67,2977.67,2955.43,2955.43,1685431.38,9768.38,9768.38,9671.06,9656.05,283852928
20190926,118.485,118.9063,111.6392,112.1658,348779.89,2964.48,2970.04,2929.09,2928.26,1889325.38,9698.28,9707.92,9464.84,9464.84,287353664
20190927,112.7977,114.1669,111.7445,112.3764,215757.71,2929.49,2939.08,2932.17,2920.93,1329057.75,9470.53,9574.5,9548.96,9467.15,214878496
20190930,112.903,113.4296,110.0594,110.3754,168994.93,2927.92,2936.48,2905.19,2905.19,1166468.12,9544.02,9581.64,9446.24,9446.04,184042928
20191008,110.7966,114.1669,109.0062,110.902,252116.74,2905.76,2933.02,2913.57,2905.76,1255358.12,9474.57,9556.96,9474.75,9468.74,188610560
20191009,110.7966,110.7966,107.953,110.586,190006.38,2902.08,2924.86,2924.86,2891.54,1304241.5,9443.45,9507.04,9506.56,9380.57,188625856
20191010,110.7966,112.6924,110.0594,111.7445,202696.45,2923.71,2949.24,2947.71,2918.23,1342397.5,9504.03,9643.52,9638.1,9480.17,222069968
20191011,111.7445,112.1658,109.3222,110.1647,175731.85,2954.82,2980.79,2973.66,2943.01,1612037.5,9656.98,9704.68,9666.58,9583.52,243533440
20191014,111.3232,113.219,111.0073,112.6924,230094.6,2993.96,3026.38,3007.88,2989.81,2086148,9753.58,9840.59,9786.64,9725.68,285360096
20191015,112.6924,112.6924,107.637,108.1636,228664.34,3005.66,3005.66,2991.05,2986.3,1553769,9759.95,9759.95,9671.73,9658.51,266349440
20191016,108.3743,110.0594,107.8477,108.1636,142995.54,2992.61,3010.42,2978.71,2975.92,1498855,9678.31,9722.12,9642.06,9635.45,233148144
20191017,108.3743,109.8488,107.953,108.0583,112380.35,2979.99,2986.72,2977.33,2969.57,1225276.12,9657.09,9670.7,9645.39,9617.01,206596240
20191018,108.9009,109.2168,105.5306,105.636,161678.85,2982.34,2987.2,2938.14,2933.24,1499906.75,9665.81,9706.38,9533.51,9516.75,238042704
20191021,106.6892,107.7424,104.0562,107.3211,143574.94,2933.9,2940.32,2939.62,2917.69,1324751.12,9533.09,9560.98,9553.57,9476.45,209913936
20191022,107.3211,109.1115,106.5838,108.1636,135388,2945.6,2954.64,2954.38,2934.39,1174820.5,9582.11,9642.93,9642.09,9558.36,207552384
20191023,107.8477,107.8477,105.9519,106.1626,107918.46,2952.97,2957.3,2941.62,2934.63,1238128.75,9641.89,9652.07,9567.75,9547.5,215975808
20191024,106.5838,106.7945,104.6881,106.7945,108440.54,2944.01,2953.04,2940.92,2927.06,1265402.88,9570.33,9598.33,9555.76,9495.01,207222336
20191025,106.2679,106.2679,100.37,104.3721,352743.97,2940.47,2958.24,2954.93,2920.52,1368607,9562.3,9665.6,9660.44,9509.34,224961824
20191028,104.0562,108.269,103.7402,107.5317,270874.1,2958.69,2980.13,2980.05,2956.96,1737314.75,9721.64,9802.15,9801.87,9704.53,299013152
20191029,107.1104,108.0583,105.32,105.7413,156488.88,2979.04,2979.04,2954.18,2954.18,1661100.62,9812.48,9818.74,9746.03,9746.03,321608672
20191030,105.1094,105.1094,102.7923,103.003,158940.08,2949.46,2953.3,2939.32,2934.83,1587981.12,9707.18,9726.95,9681.54,9647,271564704
20191031,103.003,104.7934,102.7923,103.4242,113899.15,2944.84,2946.75,2929.06,2923.52,1615714.88,9709.1,9720.97,9635.33,9626.93,242663376
20191101,103.2136,105.2147,101.7391,105.1094,142786.08,2924.34,2959.83,2958.2,2917.15,1599073.75,9621.89,9814.67,9802.33,9604.31,225897376
20191104,105.2147,106.6892,104.4774,104.7934,129897.69,2964.58,2983.06,2975.49,2964.58,1672483.62,9828.6,9908.2,9868.13,9828.6,239041488
20191105,105.32,106.0572,104.3721,105.5306,106461.6,2977.7,3008.31,2991.56,2968.03,1798915.88,9885.02,9982.34,9938.61,9847.2,238629440
20191106,105.8466,109.7434,105.8466,106.8998,293731.65,2992.04,2995.56,2978.6,2969.72,1652635.5,9947.31,9947.31,9860.97,9829.75,232530720
20191107,106.7945,106.7945,103.9508,104.6881,211505.94,2978.15,2988.96,2978.71,2969.12,1369526.75,9849.96,9939.53,9917.49,9835.89,216641728
20191108,105.32,108.5849,105.004,107.4264,317652.07,2993.98,2998.76,2964.18,2962.84,1497421.12,9985.2,10008.51,9895.34,9891,234124240
20191111,106.7945,109.4275,105.8466,106.4785,218812.74,2949.96,2949.96,2909.97,2906.77,1579161,9821.41,9821.41,9680.57,9664.06,231547104
20191112,106.5838,106.6892,102.5817,104.5828,160054.83,2913,2918.3,2914.82,2891.51,1297291.5,9675.56,9699.42,9670.14,9570.44,205975184
20191113,104.5828,104.5828,102.7923,103.3189,96519.7,2913.02,2913.86,2905.24,2893.97,1297658.38,9678.65,9702.51,9687.85,9622.31,183988240
20191114,103.4242,104.5828,102.2657,103.4242,94467.82,2907.74,2917.37,2909.87,2899.62,1291454.5,9689.93,9768.67,9746.56,9677.76,205461456
20191115,103.4242,103.4242,99.8434,99.9487,144594.64,2911.35,2917.83,2891.34,2891.2,1355194.62,9741.93,9777.69,9647.99,9647.99,213505824
20191118,98.8955,100.2646,98.2636,99.5274,83707.3,2889.55,2911.38,2909.2,2884.09,1244331.75,9635.81,9725.78,9715.27,9624.95,191948672
20191119,99.738,100.8966,99.2114,100.6859,116874.25,2904.28,2933.99,2933.99,2902.86,1354176,9721.01,9889.75,9889.75,9711.29,226001328
20191120,100.37,100.4753,99.0008,99.3168,126583.79,2928.11,2930.49,2911.05,2907.42,1373575.25,9885.9,9908.63,9809.05,9796.95,231112720
20191121,98.8955,101.3178,98.6848,99.8434,114884.88,2902.55,2910.36,2903.64,2891.53,1234586.12,9772.03,9818.49,9774.44,9733.44,202265376
20191122,99.5274,101.0019,98.4742,99.4221,97351.69,2906.24,2925.02,2885.29,2873.99,1586233.62,9794.32,9875.71,9626.9,9573.47,250407632
20191125,99.8434,99.9487,97.421,98.7902,94708.5,2885.61,2906.61,2906.17,2880.65,1785874.25,9626.41,9643.23,9626.36,9515.33,225973168
20191126,98.7902,99.8434,98.4742,98.7902,65593.89,2912.52,2915.04,2907.06,2897.93,1700046.62,9662.41,9698.6,9677.23,9609.73,217307712
20191127,99.0008,100.2646,98.1582,99.3168,98172.83,2905.4,2914.49,2903.19,2893.42,1338622,9643.11,9694.22,9648.39,9589.21,202544272
20191128,99.3168,100.37,99.0008,100.054,79697.67,2902.36,2909.84,2889.69,2883.43,1195224.62,9650.27,9679.96,9622.14,9594.37,182766688
20191129,99.9487,100.054,98.5795,99.5274,97132.38,2885.97,2892.39,2871.98,2858.58,1226129.62,9614.71,9633.14,9582.16,9490.85,184566864
20191202,99.1061,100.054,99.1061,100.054,72160.84,2874.45,2888.89,2875.81,2870.24,1287558,9603.02,9647.95,9605.19,9582.32,185451456
20191203,99.6327,102.687,99.5274,102.371,129011.47,2869.88,2884.86,2884.7,2857.32,1237787.38,9585.75,9657.65,9657.65,9531.26,193114400
20191204,101.9498,103.9508,101.7391,103.8455,113548.8,2876.91,2882.5,2878.12,2869.42,1255436.5,9624.19,9703.4,9687.95,9614.04,202086400
20191205,103.9508,104.6881,103.003,104.0562,100876.72,2886.52,2902,2899.47,2885.08,1431631,9719.3,9817.21,9799.07,9703.91,229525008
20191206,104.5828,104.5828,102.5817,103.7402,97939.56,2902.28,2912.01,2912.01,2894.75,1341288.75,9804.04,9878.62,9878.62,9791.56,228380368
20191209,104.0562,104.0562,103.2136,103.5296,76172.25,2914.46,2919.59,2914.48,2905.25,1607965.25,9908.97,9917.61,9876.27,9853.2,254862720
20191210,103.5296,104.4774,102.4764,104.1615,90443.63,2908.94,2919.2,2917.32,2902.79,1701240,9850.04,9915.87,9915.87,9826.83,259022848
20191211,104.2668,105.9519,103.4242,103.5296,91375,2922.6,2928.26,2924.42,2915,1655410.88,9905.91,9921.65,9852.71,9829.11,269475424
20191212,103.5296,104.7934,102.8976,103.6349,120685.01,2926.34,2926.34,2915.7,2913.48,1517608,9862.43,9887.56,9836.23,9824.41,255654560
20191213,104.1615,105.636,103.6349,105.32,128800.13,2937.78,2969.98,2967.68,2935.85,2119785.75,9923.79,10014.21,10004.62,9907.76,294009376
20191216,105.32,108.7956,104.4774,107.953,212931.53,2970.97,2984.64,2984.39,2958.71,2118621.25,10040.26,10158.24,10158.24,10015.45,352271904
20191217,108.1636,110.3754,107.3211,109.3222,230188.98,2985.26,3039.38,3022.42,2982.5,2930322.5,10157.43,10350.65,10306.03,10148.69,424807264
20191218,110.3754,111.1126,107.4264,107.5317,199872.48,3021.47,3033.23,3017.04,3011.72,2440897,10299.05,10365.16,10294.66,10266.64,379783136
20191219,107.637,107.953,106.1626,107.0051,130134.4,3017.15,3021.42,3017.07,3007.99,2086242.62,10298.51,10316.77,10296.29,10254.95,347586112
20191220,107.0051,107.3211,105.32,105.5306,109751.24,3019.64,3027.48,3004.94,3002.26,2150757.5,10305.1,10343.07,10229.49,10229.1,345290016
20191223,105.4253,105.4253,102.1604,102.2657,137997.23,2999.04,3009.34,2962.75,2960.44,2057166.12,10202.23,10248.8,10056.21,10050.41,308439136
20191224,102.2657,104.4774,102.1604,103.8455,95330.08,2965.83,2983.82,2982.68,2960.68,1630302.5,10080.37,10190.04,10189.29,10065.55,264154336
20191225,103.9508,104.7934,103.1083,104.2668,109647.51,2980.43,2988.29,2981.88,2970.66,1756540.25,10176.72,10255.2,10229.58,10170.21,290734464
20191226,104.0562,104.5828,101.9498,104.4774,138909.48,2981.25,3007.35,3007.35,2980.4,1824404.25,10239.76,10303.72,10303.72,10221.34,292929056
20191227,104.8987,113.3243,104.8987,108.0583,457932.83,3006.85,3036.11,3005.04,3003.63,2471027.75,10326.52,10377.94,10233.77,10226.62,351676416
20191230,108.3743,109.4275,106.8998,109.1115,212072.98,2998.17,3041.4,3040.02,2983.34,2480665.25,10203.82,10365.96,10365.96,10133.88,322844928
20191231,108.3743,109.8488,107.1104,107.637,162237.01,3036.39,3051.68,3050.12,3030.51,2174290.25,10360.78,10433.29,10430.77,10352.89,282427712
20200102,108.4796,111.3232,107.7424,110.6913,213642.76,3066.34,3098.1,3085.2,3066.34,2924702,10509.12,10663.55,10638.82,10479.77,392795168
20200103,110.6913,114.6935,109.7434,114.2722,311658.54,3089.02,3093.82,3083.79,3074.52,2614966.75,10666.66,10689.59,10656.41,10594.36,373603936
20200106,116.0626,118.9063,112.6924,114.9041,340821.75,3070.91,3107.2,3083.41,3065.31,3125758.5,10599.41,10799.58,10698.27,10577.78,438998272
20200107,113.9562,120.6967,113.7456,120.1701,412021.13,3085.49,3105.45,3104.8,3084.33,2765831,10725.18,10829.05,10829.05,10723.86,414499648
20200108,122.0659,123.2244,117.9584,119.9595,343941.13,3094.24,3094.24,3066.89,3059.13,2978725.5,10776.71,10851.28,10706.87,10681.02,462506912
20200109,119.0116,121.8552,117.5371,121.118,334226.84,3082.64,3097.33,3094.88,3080.13,2434356.5,10807.04,10899.48,10898.17,10807.04,396591104
20200110,121.118,121.9606,119.1169,119.7488,179551.62,3102.29,3105.22,3092.29,3081.4,2104424.5,10927.98,10933.81,10879.84,10833.52,355689728
20200113,119.2222,120.802,118.3797,120.3808,147490.71,3091.49,3115.57,3115.57,3075.38,2106210,10894,11040.2,11040.2,10851.72,345273664
20200114,120.5914,120.9074,118.6956,119.4329,153767.2,3120.67,3127.17,3106.82,3105.6,2299737.75,11074.89,11086.81,10988.77,10983.42,377298112
20200115,119.3276,119.8542,116.6946,119.0116,170404.75,3103.17,3107.94,3090.04,3082.04,2023130.25,10978.28,11001.81,10972.32,10882.79,331233280
20200116,119.2222,126.9106,118.801,126.5946,449118.12,3095.73,3096.37,3074.08,3070.88,2033754.75,10986.65,11008.21,10967.44,10934.72,317968352
20200117,126.4893,126.8053,123.435,123.751,182695.77,3081.46,3091.95,3075.5,3067.25,1903043,11001.68,11045.25,10954.39,10927.84,304820096
20200120,130.1755,136.1788,128.0691,136.1788,664214.91,3082.11,3096.31,3095.79,3070.48,2104933.5,10981.5,11115.88,11115.88,10936.8,330625504
20200121,137.5479,144.9203,136.1788,138.9171,683111.02,3085.79,3085.79,3052.14,3051.23,2348307.5,11077.66,11078.04,10953.41,10948.58,338540800
20200122,138.4958,142.6033,136.2841,141.4448,414881.96,3038.49,3069.25,3060.75,3006.27,2238528.75,10896.55,11105.69,11072.06,10761.68,352090080
20200123,139.0224,147.764,138.0745,140.0756,506009.31,3037.95,3045.04,2976.53,2955.35,2727632.25,10947.86,11026,10681.9,10572.26,402894272
20200203,126.068,129.4383,126.068,126.068,426222.11,2716.7,2766.58,2746.61,2716.7,2159121,9706.58,9934.35,9779.67,9706.58,195449920
20200204,126.384,135.3362,126.384,132.7032,457999.25,2685.27,2786.16,2783.29,2685.27,3640462,9578.87,10095.69,10089.67,9578.87,511560096
20200205,133.967,140.4969,132.1766,137.7586,457815.2,2792.37,2842.74,2818.09,2778.86,3097618.25,10159.55,10445.09,10305.5,10148.24,454671808
20200206,137.4426,144.0778,134.3883,144.0778,535318.01,2826.89,2876.59,2866.51,2807.61,3163921.5,10306.12,10633.17,10601.34,10214.81,481109440
20200207,143.4458,143.7618,139.549,140.7075,527121.85,2858.93,2875.96,2875.96,2838.77,3094796.5,10569.65,10629.15,10611.55,10441.9,489619552
20200210,137.9692,152.0821,137.5479,149.5544,538726.21,2860.5,2891.85,2890.49,2851.05,2949297.75,10577.56,10730.05,10728.46,10551.54,470890816
20200211,146.3948,149.2384,143.9724,146.3948,337364.57,2894.54,2913.82,2901.67,2882.24,2691683.25,10749.97,10839.19,10768.63,10678.11,417815168
20200212,144.7097,146.8161,140.7075,145.6576,333942.18,2895.56,2926.9,2926.9,2892.42,2487334.25,10735.05,10944.63,10940.8,10724.08,420141760
20200213,146.3948,146.3948,138.7064,138.8118,386542.76,2927.14,2935.41,2906.07,2901.24,2748048.5,10936.5,10988.23,10864.32,10820.92,455290400
20200214,137.9692,143.7618,137.0213,139.549,297237.52,2899.87,2926.94,2917.01,2899.57,2506506.25,10854.46,11017.65,10916.31,10822.13,417093376
20200217,143.2352,153.5566,143.2352,153.5566,561746.64,2924.99,2983.64,2983.62,2924.99,3131980,10974.93,11241.5,11241.5,10974.93,481114976
20200218,161.2449,166.9322,159.1385,163.246,1065724.32,2981.41,2990.6,2984.97,2960.78,3116659.25,11244.77,11306.49,11306.49,11143.39,528090848
20200219,159.5598,164.0886,156.2949,156.5055,586294.16,2979.52,2998.27,2975.4,2971.82,3151411.5,11300.16,11387.99,11235.6,11229.55,537762880
20200220,157.8747,159.7704,153.9778,158.0853,434488.85,2981.88,3031.37,3030.15,2968.45,3457328.75,11278.87,11519.07,11509.09,11248.9,551710656
20200221,158.0853,162.7194,156.5055,159.9811,480895.76,3022.25,3058.9,3039.67,3020.14,3645572.75,11506.67,11727.89,11629.7,11493.63,600391744
20200224,157.8747,165.2471,154.8204,162.5088,435645.68,3027.89,3042.18,3031.23,3007.36,3704300.5,11620.63,11809.75,11772.38,11548.41,620546304
20200225,156.7162,169.0386,154.9257,168.196,659430.85,2982.07,3016.95,3013.05,2943.72,4416227.5,11537.55,11869.41,11856.08,11350.28,730505856
20200226,168.9333,176.8323,164.2992,165.2471,672726.51,2978.42,3028.78,2987.93,2974.94,4690495.5,11677.63,11770.51,11497.55,11453.69,686513088
20200227,166.3003,170.1971,157.98,164.4045,453268.82,2992.49,3009.46,2991.33,2980.48,3505236.5,11555.82,11684.5,11534.02,11401.32,551694848
20200228,155.1364,159.0332,147.9746,147.9746,544011.04,2924.64,2948.13,2880.3,2878.54,4012169.25,11150.66,11338.35,10980.77,10962.24,610890432
20200302,148.6065,161.0343,147.5533,156.1896,548470.97,2899.31,2982.51,2970.93,2899.31,3673333.75,11115.46,11457.42,11381.76,11053.29,532405536
20200303,157.98,166.9322,157.98,160.5077,431876.33,3006.89,3026.84,2992.9,2976.62,4101080.5,11597.66,11734.18,11484.21,11378.76,601666176
20200304,159.4545,163.562,157.3481,161.0343,298038.74,2981.81,3012,3011.67,2974.36,3533382.75,11411.6,11501.8,11493.02,11273.26,513348224
20200305,163.8779,165.879,160.0864,161.5609,277988.18,3036.15,3074.26,3071.68,3022.93,4454258,11644.41,11739.84,11711.37,11521.29,593054208
20200306,159.5598,161.0343,156.9268,159.3492,182037.63,3039.94,3052.44,3034.51,3029.46,3620615.25,11555.46,11690.2,11582.82,11541.78,538856704
20200309,155.9789,155.9789,146.7108,148.2906,417988.37,2987.18,2989.21,2943.29,2940.71,4145607.25,11363.79,11407.47,11108.55,11100.91,584734784
20200310,145.9735,158.7172,145.9735,158.1906,438080.76,2918.93,3000.3,2996.76,2904.8,3932966.5,11016.92,11406.3,11403.47,10916.95,581355136
20200311,162.0875,163.246,153.8725,153.8725,357731.21,3001.76,3010.03,2968.52,2968.52,3524709.75,11436.44,11444.78,11200.05,11197.09,529580224
20200312,150.081,154.8204,148.9225,153.03,329363.79,2936.02,2944.47,2923.49,2906.28,3077784.5,11022.4,11070.41,10941.01,10842.38,465707936
20200313,144.9203,155.4523,142.2873,151.0289,300451.48,2804.23,2910.88,2887.43,2799.98,3664504.25,10382.22,10956.51,10831.12,10380.17,529004544
20200316,153.7672,153.7672,137.3373,139.4437,416410.01,2897.3,2898.03,2789.25,2784.66,3518786.75,10867.66,10867.66,10253.28,10217.93,520482624
20200317,142.0767,143.5512,136.3894,140.9182,302961.29,2796.28,2826.91,2779.64,2715.22,3061496.75,10337.92,10449.33,10202.75,9885.86,449164288
20200318,142.182,145.0256,136.1788,136.3894,246883.56,2792.32,2815.87,2728.76,2728.76,2911598.5,10294.96,10479.78,10029.57,10029.57,452580800
20200319,137.7586,142.6033,136.1788,141.5501,250317.95,2719.41,2736.82,2702.13,2646.8,3023027.5,10023.12,10101.8,10019.86,9719.49,432237728
20200320,143.0246,153.5566,142.7086,152.714,425473.91,2727.02,2751.9,2745.62,2702.49,2520195,10150.78,10174.51,10150.13,9964.29,380046976
20200323,148.3959,151.0289,143.9724,145.3416,250160.34,2677.59,2703.33,2660.17,2656.5,2498202.5,9828.9,9929.96,9691.53,9659.35,388114592
20200324,149.0278,149.6597,142.0767,147.0267,236914.77,2703.02,2723.41,2722.44,2667.13,2570219.25,9900.22,9945.92,9921.68,9634.97,398359264
20200325,150.9236,151.6608,147.764,148.6065,195949.3,2775.3,2788.64,2781.59,2757.8,2731444.75,10171.47,10255.58,10241.08,10111.36,416839392
20200326,147.764,156.4002,145.2363,153.4512,296189.91,2761.9,2788.5,2764.91,2753.43,2340840.25,10161.94,10281.57,10155.36,10112.62,372992288
20200327,153.9778,157.1374,148.9225,149.0278,202065,2792.98,2805.55,2772.2,2771.76,2407640.75,10300.62,10310.53,10109.91,10105.72,345009888
20200330,148.6065,150.5023,140.7075,143.2352,242515.26,2739.72,2759.1,2747.21,2723.05,2397066,9953.04,9985.38,9904.95,9791.02,356631392
20200331,145.8682,147.132,140.2862,141.6554,160140.01,2767.31,2771.17,2750.3,2743.12,2185986.75,10008.03,10047.98,9962.3,9925.68,315348320
20200401,141.1288,145.9735,140.0756,142.8139,162686.58,2743.54,2773.36,2734.52,2731.08,2172534.25,9967.12,10127.1,9951.84,9927.92,333079520
20200402,142.3926,157.1374,142.3926,157.1374,401032.72,2720.23,2780.64,2780.64,2719.9,2178646,9910.38,10179.2,10179.2,9896.65,328200768
20200403,157.4534,160.8236,154.9257,157.7694,432149.83,2773.58,2780.59,2763.99,2754.07,2008374,10155.56,10212.91,10110.11,10069.64,320031264
20200407,162.93,162.93,157.1374,158.5066,456364.19,2806.97,2823.28,2820.76,2801.84,2701981.75,10312.71,10441.74,10428.91,10296.72,401858304
20200408,156.6108,160.929,155.9789,158.296,333946.98,2805.92,2823.21,2815.37,2800.3,2435153,10372.76,10426.4,10386.55,10344.44,396877248
20200409,159.0332,161.6662,155.2417,156.9268,274759.86,2825.84,2832.4,2825.9,2820.43,2381848.5,10453.86,10485.3,10463.05,10401.17,377418848
20200410,157.98,158.5066,154.0832,154.6098,222703.2,2827.19,2833.01,2796.63,2789.98,2334547.75,10459.7,10509,10298.41,10265.88,394773408
20200413,153.6619,159.5598,152.9246,159.1385,274387.01,2784.6,2792.89,2783.05,2774.08,1771245.5,10225.53,10295.17,10223.16,10173.12,298034336
20200414,159.6651,161.2449,156.5055,160.297,254911.52,2794.8,2827.3,2827.28,2789.43,2026965.75,10300.96,10475.71,10475.71,10276.36,329838752
20200415,159.4545,159.4545,154.0832,154.0832,268726.69,2826.66,2829.75,2811.17,2808.7,2056211.5,10468.46,10528.73,10417.37,10404.51,379199328
20200416,154.0832,165.3524,152.2927,163.1407,557172.48,2798.43,2823.34,2819.94,2796.84,2030037.75,10361.77,10489.13,10470.79,10346.11,348703840
20200417,163.4566,167.7748,160.929,162.0875,392178.12,2835.56,2854.96,2838.49,2830.02,2457367.5,10562.9,10624.54,10527.99,10507.8,401492384
20200420,162.6141,165.1418,160.7183,163.562,259681.05,2840.41,2852.99,2852.55,2833.26,2118470.75,10553.55,10621.5,10621.5,10523.59,340156224
20200421,162.5088,163.9832,159.4545,161.5609,230336.34,2842.24,2842.24,2827.01,2808.02,2332358.75,10577.72,10577.72,10506.86,10394.44,359333280
20200422,160.7183,161.4556,157.3481,160.7183,196300.09,2814.07,2843.98,2843.98,2808.48,2173200,10424.45,10617.19,10617.19,10409.85,344848576
20200423,160.929,170.7237,159.3492,166.8269,452287.99,2850.51,2853.64,2838.5,2835.9,2487790.25,10657.4,10667.01,10564.05,10557.94,382809728
20200424,166.5109,168.3014,156.6108,157.98,431663.25,2834.94,2834.94,2808.53,2802.5,2351850.75,10565.09,10577.03,10423.46,10388.66,372911392
20200427,157.4534,158.7172,153.9778,155.031,214061.22,2812.24,2832.67,2815.49,2802.96,2101309.75,10449.13,10531.39,10452.17,10367.29,320369792
20200428,154.3991,158.7172,147.3427,155.347,290080.22,2819.99,2821.75,2810.02,2758.25,2538727.5,10477.76,10547.75,10501.15,10194.15,384691520
20200429,153.8725,161.6662,153.8725,161.4556,205337.02,2801.38,2831.76,2822.44,2800.74,2020618.12,10460.99,10586.57,10514.17,10449.37,290232000
20200430,163.562,164.1939,156.8215,161.7715,307389.09,2832.38,2865.59,2860.08,2832.38,2424552.75,10575.52,10751.75,10721.78,10575.52,348102528
20200506,163.246,169.3546,157.98,168.828,508509.46,2831.63,2879.26,2878.14,2830.65,2498266.25,10618.17,10884.34,10883.22,10613.89,350163200
20200507,168.828,171.9876,165.7737,165.879,438787.65,2876.47,2882.02,2871.52,2864.58,2267369.5,10899.92,10926.83,10863.29,10832.09,345878912
20200508,168.0907,168.3014,165.2471,167.0375,294900.36,2882.71,2903.8,2895.34,2879.2,2268220.75,10923.61,11054.31,11001.58,10904.88,354347904
20200511,167.0375,173.1461,166.0896,168.0907,362516.2,2901.57,2914.28,2894.8,2884.38,2251204,11053.82,11096.28,10969.28,10902.6,349327520
20200512,167.8801,168.4067,164.0886,165.879,224599.9,2894.62,2897.9,2891.56,2871.23,1970829.88,10972.05,11018.93,11015.56,10871.61,309285824
20200513,165.4577,169.2492,164.2992,168.6173,266920.34,2882.96,2900.26,2898.05,2875.54,1850613.12,10978.31,11096.62,11074.59,10954.69,298836864
20200514,167.9854,171.461,165.563,166.195,249990.13,2887.06,2887.06,2870.34,2869.18,1977762,11026.71,11047.38,10962.15,10955.54,325040768
20200515,166.7216,167.1428,162.4034,163.0354,289318.74,2880.71,2884.22,2868.46,2863.37,1889835.88,11013.16,11039.68,10964.89,10919.54,317144608
20200518,164.0886,174.3046,163.4566,170.5131,615103.78,2872.52,2889.98,2875.42,2862.27,2260228.75,10969.08,11017.5,10921.15,10858.46,362078848
20200519,170.1971,172.6195,169.0386,170.3024,386129.19,2897.69,2900.22,2898.58,2887.58,1972224,11023.43,11052.85,11052.85,10978.72,310113856
