trade_date,open0,high0,low0,close0,change0,pct_chg0,vol0,open1,high1,close1,low1,vol1,change1,pct_chg1,open2,high2,close2,low2,vol,change2,pct_chg2
20181016,299.4228,301.2975,271.8373,271.8373,-30.2637,-10.0177,668444.35,2567.76,2597.72,2546.33,2536.44,1194191.5,-21.77,-0.85,7444.94,7493.15,7298.98,7263.29,157665056,-145.5,-1.95
20181017,275.319,284.5587,265.1418,280.2736,8.4363,3.1034,659123.67,2574.31,2582.55,2561.61,2517.57,1299540,15.28,0.6,7390.69,7419.21,7365.21,7206.34,171300144,66.23,0.91
20181018,274.5155,284.5587,273.4442,278.265,-2.0086,-0.7167,431432.5,2544.91,2544.91,2486.42,2485.62,1254285.12,-75.19,-2.94,7309,7316.19,7187.49,7182.39,162453344,-177.72,-2.41
20181019,274.5155,288.5761,272.5069,286.2996,8.0346,2.8874,473746.06,2460.08,2553.39,2550.47,2449.2,1473235.62,64.05,2.58,7097.04,7390.92,7387.74,7084.44,184794336,200.25,2.79
20181022,291.9238,314.9563,286.7013,314.9563,28.6567,10.0093,703062.29,2565.64,2675.41,2654.88,2565.64,2118884.5,104.41,4.09,7464.92,7816.82,7748.82,7464.92,257882928,361.08,4.89
20181023,315.7598,322.4553,307.0556,311.8764,-3.0799,-0.9779,565178.95,2652.65,2659.81,2594.83,2583.26,1783435.38,-60.05,-2.26,7752.18,7769.52,7574.99,7523.07,221267184,-173.83,-2.24
20181024,307.1895,311.4747,299.2889,304.9131,-6.9633,-2.2327,400990.71,2579.97,2640.4,2603.3,2577.77,1600604.12,8.47,0.33,7531.6,7653.24,7545.11,7484.63,183170096,-29.88,-0.39
20181025,290.183,300.6279,285.2283,297.2802,-7.6329,-2.5033,385142.93,2540.93,2606.1,2603.8,2531.53,1620329.75,0.5,0.02,7334.52,7543.11,7529.41,7305.77,191703392,-15.7,-0.21
20181026,301.2975,304.9131,295.6733,297.2802,0,0,244428.18,2610.9,2626.12,2598.85,2580.85,1589361.25,-4.95,-0.19,7582.77,7621.38,7504.72,7476.13,184356992,-24.69,-0.33
20181029,297.9497,302.6366,291.9238,293.9325,-3.3477,-1.1261,231276.33,2593.59,2595.54,2542.1,2529.19,1342419.25,-56.75,-2.18,7449.64,7450.38,7322.24,7290.82,155114080,-182.48,-2.43
20181030,291.1203,302.3688,281.211,297.8158,3.8833,1.3212,324796.13,2538.57,2586.92,2568.05,2521.78,1666823.12,25.95,1.02,7271.96,7451.66,7375.23,7189.35,188857664,52.99,0.72
20181031,299.9584,305.047,298.3515,302.2349,4.4191,1.4838,278175.95,2573.01,2612.92,2602.78,2567.03,1805503.5,34.73,1.35,7385.98,7526.6,7482.83,7373.75,194478320,107.6,1.46
20181101,326.8743,332.4985,321.5179,325.9369,23.702,7.8422,1132226.64,2617.03,2636.8,2606.24,2603.65,2009039.38,3.46,0.13,7568.2,7689.57,7567.79,7558.4,235785440,84.96,1.14
20181102,332.4985,333.9715,326.3387,331.4273,5.4904,1.6845,856456.06,2649.25,2676.48,2676.48,2628.87,2250269.25,70.24,2.69,7763.49,7867.54,7867.54,7709.44,268299632,299.75,3.96
20181105,331.2933,339.7297,326.7404,333.8376,2.4103,0.7272,571924.2,2665.43,2673.19,2665.43,2639.27,1937601,-11.05,-0.41,7831.82,7895.54,7839.08,7733.14,259786880,-28.46,-0.36
20181106,333.4359,333.4359,315.7598,324.0622,-9.7754,-2.9282,463821.16,2660.72,2660.86,2659.36,2635.32,1636694.75,-6.07,-0.23,7807.09,7807.09,7791.25,7701.51,210422864,-47.83,-0.61
20181107,328.3473,330.0881,320.4466,320.8484,-3.2138,-0.9917,314585.52,2659.84,2675.68,2641.34,2639.25,1732019.88,-18.02,-0.68,7783.13,7871.17,7752.04,7745.39,226640512,-39.21,-0.5
20181108,323.5266,324.7317,316.6971,317.6345,-3.2139,-1.0017,280913.89,2660.09,2662.37,2635.63,2632.3,1596354.88,-5.71,-0.22,7813.63,7823.6,7698.02,7692.34,209202176,-54.02,-0.7
20181109,316.8311,321.384,314.8224,317.9023,0.2678,0.0843,200278.01,2621.24,2621.24,2598.87,2598.16,1524463.12,-36.76,-1.4,7650.17,7705.26,7648.55,7626.17,193795520,-49.47,-0.64
20181112,314.4207,326.4726,313.0816,325.6691,7.7668,2.4431,302785.83,2593.2,2631.17,2630.52,2590.21,1750313.12,31.65,1.22,7634.82,7832.82,7832.29,7622.47,249652880,183.74,2.4
20181113,321.384,331.2933,319.3754,328.0795,2.4104,0.7401,367410.91,2600.5,2666.49,2654.88,2597.35,2492824.5,24.36,0.93,7733.11,8008.11,7963.66,7718.68,353815392,131.37,1.68
20181114,329.2847,331.4273,324.7317,325.2674,-2.8121,-0.8571,283963.5,2648.31,2658.31,2632.24,2627.96,2384493.5,-22.64,-0.85,7942.08,7990.45,7908.55,7894.21,314971616,-55.11,-0.69
20181115,328.0795,343.6131,328.0795,339.9975,14.7301,4.5286,574159.95,2632.14,2668.17,2668.17,2631.89,2078487.25,35.93,1.36,7889.92,8002.1,8002.1,7884.34,281944320,93.55,1.18
20181116,337.4532,346.8269,334.3733,341.6044,1.6069,0.4726,529904.13,2669.78,2695.57,2679.11,2657.03,2421988.5,10.94,0.41,8003.47,8116.73,8062.29,7959.14,317727584,60.19,0.75
20181119,341.2027,345.3539,333.5698,340.5331,-1.0713,-0.3136,411461.95,2681.9,2703.51,2703.51,2674.18,2316628.25,24.4,0.91,8050.55,8108.85,8108.85,8014.57,295374976,46.56,0.58
20181120,340.5331,350.0407,330.7577,331.4273,-9.1058,-2.674,496654.27,2684.29,2690.83,2645.85,2643.36,2158913,-57.66,-2.13,8031.36,8054.24,7879.52,7870.41,285221216,-229.33,-2.83
20181121,323.9283,333.9715,322.857,333.4359,2.0086,0.606,284513.52,2619.82,2653.8,2651.51,2617.78,1825964.5,5.66,0.21,7786.78,7919.07,7908.47,7776.56,241088352,28.95,0.37
20181122,337.0515,349.2373,336.3819,345.4878,12.0519,3.6145,555916.26,2655.9,2658,2645.43,2634.48,1493090.62,-6.08,-0.23,7929.79,7950.97,7893.99,7857.81,224810816,-14.48,-0.18
20181123,345.4878,345.4878,325.9369,332.0968,-13.391,-3.876,447143.24,2640.67,2642.04,2579.48,2577.35,1914745.5,-65.95,-2.49,7882.85,7889.13,7636.7,7616.47,263332912,-257.29,-3.26
20181126,332.0968,338.1227,326.6065,331.4273,-0.6695,-0.2016,211490.21,2580.84,2595,2575.81,2568.04,1343145.38,-3.67,-0.14,7627.4,7682.2,7615.91,7586.6,178770560,-20.79,-0.27
20181127,336.248,344.5504,333.302,336.7836,5.3563,1.6161,345456.96,2585.83,2592.54,2574.68,2566.17,1236584.38,-1.13,-0.04,7657.8,7682.76,7635.16,7589,180528496,19.25,0.25
20181128,336.6497,338.7923,327.5439,335.9802,-0.8034,-0.2386,284643.22,2575.45,2601.96,2601.74,2561.56,1459634.75,27.06,1.05,7633.37,7757.07,7757.07,7572.65,217484848,121.91,1.6
20181129,339.3279,342.0061,327.5439,327.8117,-8.1685,-2.4312,257670.67,2613.78,2617.55,2567.44,2567.44,1571687.38,-34.3,-1.32,7800.57,7820.45,7597.01,7597.01,217859136,-160.06,-2.06
20181130,324.7317,330.0881,320.5805,329.6864,1.8747,0.5719,225647.7,2564.56,2590.21,2588.19,2555.32,1393290.25,20.75,0.81,7583.84,7688.88,7681.75,7537.92,187016048,84.74,1.11
20181203,345.3539,345.4878,337.0515,339.4619,9.7755,2.9651,344394.48,2647.13,2665.3,2654.8,2629.18,2074789.5,66.61,2.57,7901.83,7968.09,7938.47,7835.23,265804512,256.72,3.34
20181204,339.4619,341.3366,334.5072,338.7923,-0.6696,-0.1973,254217.37,2651.56,2666.08,2665.96,2644.9,1679405.62,11.16,0.42,7916.55,7954.31,7953.72,7890.66,223747648,15.25,0.19
20181205,334.6411,340.2653,332.0968,337.4532,-1.3391,-0.3953,205172.2,2629.83,2660.39,2649.81,2625.91,1545020.5,-16.15,-0.61,7825.12,7972.98,7928.51,7808.74,224383040,-25.21,-0.32
20181206,335.0428,335.9802,327.4099,328.0795,-9.3737,-2.7778,225647.2,2629.82,2633.68,2605.18,2603.13,1416616.5,-44.63,-1.68,7854.59,7872.45,7735.05,7725.99,208415904,-193.46,-2.44
20181207,329.4186,332.9003,326.8743,327.8117,-0.2678,-0.0816,116487.38,2609.34,2614.58,2605.89,2599.28,1090749.88,0.71,0.03,7741.73,7765.14,7733.89,7712.27,166896832,-1.16,-0.01
20181210,324.0622,330.0881,321.5179,325.6691,-2.1426,-0.6536,134118.48,2589.19,2599.76,2584.58,2576.24,1131996.75,-21.31,-0.82,7663.26,7698.53,7624.86,7606,166805872,-109.03,-1.41
20181211,329.2847,329.2847,324.1961,327.276,1.6069,0.4934,103712.34,2587.01,2596.15,2594.09,2583.2,1013043.62,9.51,0.37,7642.16,7685.4,7685.4,7628.15,159567344,60.54,0.79
20181212,328.883,329.4186,325.2674,325.6691,-1.6069,-0.491,108266.42,2608.11,2610.01,2602.15,2595.08,1035183,8.06,0.31,7721.82,7737.24,7698.02,7675.26,161508624,12.62,0.16
20181213,326.7404,331.829,325.803,330.2221,4.553,1.398,192770.32,2607.14,2645.84,2634.05,2599.46,1507381.12,31.9,1.23,7717.47,7849.66,7808.04,7679.02,196499952,110.02,1.43
20181214,328.6151,344.8182,328.0795,331.2933,1.0712,0.3244,533680.07,2627.28,2629.16,2593.74,2593.74,1459424.88,-40.31,-1.53,7785.29,7792.74,7629.65,7624.72,198374176,-178.39,-2.29
20181217,329.4186,334.2394,322.7231,328.6151,-2.6782,-0.8084,246233.4,2587.26,2598.97,2597.97,2573.87,1173632.5,4.23,0.16,7599.01,7618.68,7592.65,7515.46,158891072,-37,-0.48
20181218,326.7404,331.829,323.3927,329.0169,0.4018,0.1223,177369.31,2583.63,2599.15,2576.65,2563.57,1170333.75,-21.32,-0.82,7540.96,7609.39,7530.32,7473.45,155100976,-62.33,-0.82
20181219,329.4186,329.8203,321.7857,322.0536,-6.9633,-2.1164,152146.45,2578.68,2579.87,2549.56,2547.08,1076618,-27.09,-1.05,7541.5,7548.72,7418.69,7407.46,145332896,-111.63,-1.48
20181220,320.0449,323.7944,309.5999,315.7598,-6.2938,-1.9543,257872.34,2544.51,2554.86,2536.27,2516.02,1205665,-13.29,-0.52,7402.2,7445.05,7426.44,7363.77,152721232,7.75,0.1
20181221,314.5546,316.0276,307.7252,311.3408,-4.419,-1.3995,196890.11,2526.55,2527.42,2516.25,2498.69,1156712,-20.02,-0.79,7399.15,7405.27,7337.6,7283.76,159820128,-88.84,-1.2
20181224,311.0729,319.7771,308.6626,317.7684,6.4276,2.0645,170960.76,2506.74,2529.44,2527.01,2500.44,973398.5,10.76,0.43,7315.26,7393.71,7392.56,7293.15,143034688,54.96,0.75
20181225,314.6885,320.1788,308.6626,320.1788,2.4104,0.7585,209262.35,2503.95,2513.96,2504.82,2462.84,1406705.62,-22.19,-0.88,7308.61,7362.07,7332.35,7180.08,195489952,-60.21,-0.81
20181226,319.3754,327.6778,319.1075,320.7144,0.5356,0.1673,185857.4,2501.12,2513.83,2498.29,2492.08,1087996.25,-6.53,-0.26,7323.99,7369.84,7289.55,7277.56,159524912,-42.8,-0.58
20181227,327.9456,336.248,325.4013,327.0082,6.2938,1.9624,425405.34,2527.72,2532,2483.09,2483.09,1354068.38,-15.2,-0.61,7402.6,7415.92,7215.34,7215.34,175911472,-74.21,-1.02
20181228,330.7577,334.775,327.4099,329.9542,2.946,0.9009,235864.8,2483.62,2505.11,2493.9,2478.33,1192452.5,10.81,0.43,7229.87,7282.5,7239.79,7174.9,155838080,24.45,0.34
20190102,329.8203,339.4619,329.5525,335.3106,5.3564,1.6234,328941.9,2497.88,2500.28,2465.29,2456.42,1099320.12,-28.61,-1.15,7259.49,7266.47,7149.27,7136.95,146826480,-90.52,-1.25
20190103,334.5072,346.1574,333.1681,340.667,5.3564,1.5974,417484.58,2461.78,2488.48,2464.36,2455.93,1243975,-0.93,-0.04,7134.15,7217.83,7089.44,7081.83,173151168,-59.83,-0.84
20190104,336.9176,367.7169,334.9089,363.2978,22.6308,6.6431,684816.99,2446.02,2515.32,2514.87,2440.91,1688776.62,50.51,2.05,7022.12,7284.84,7284.84,7011.33,231616896,195.4,2.76
20190107,368.1186,396.1058,364.2352,391.9546,28.6568,7.888,811141.77,2528.7,2536.98,2533.09,2515.51,1773050.12,18.22,0.72,7333.32,7409.38,7400.2,7303.46,248688848,115.36,1.58
20190108,393.5615,400.1231,382.9826,388.6068,-3.3478,-0.8541,577524.34,2530.3,2531.35,2526.46,2520.16,1580991.75,-6.63,-0.26,7381.61,7412.19,7391.65,7361.41,229394000,-8.55,-0.12
20190109,388.6068,396.2397,384.3217,388.2051,-0.4017,-0.1034,462917.99,2536.42,2574.41,2544.34,2536.16,1918879.25,17.88,0.71,7425.64,7552.2,7447.93,7404.49,266767952,56.28,0.76
20190110,386.7321,405.4795,384.5895,391.8207,3.6156,0.9314,523831.43,2543.85,2551.83,2535.1,2531.66,1598743.25,-9.24,-0.36,7442.7,7491.69,7428.61,7415.28,227413632,-19.32,-0.26
20190111,391.1511,398.784,381.6435,387.9373,-3.8834,-0.9911,458252.02,2539.55,2554.79,2553.83,2533.36,1494441,18.73,0.74,7441.18,7490.17,7474.01,7404.31,217105792,45.4,0.61
20190114,393.6954,396.9092,387.1338,390.0798,2.1425,0.5523,275569.02,2553.33,2556.29,2535.77,2533.01,1448254.62,-18.06,-0.71,7473.88,7488.36,7409.2,7394.96,215934768,-64.81,-0.87
20190115,393.1598,393.4276,378.9653,390.3476,0.2678,0.0687,420179.34,2537.37,2571.5,2570.34,2532.43,1602655.25,34.57,1.36,7403.79,7549.66,7547.35,7386.15,223110384,138.15,1.86
20190116,388.6068,404.1404,384.3217,385.5269,-4.8207,-1.235,520648.65,2569.07,2574.24,2570.42,2563.01,1493015.38,0.08,0,7545.35,7586.66,7540.45,7518.71,216076432,-6.9,-0.09
20190117,378.9653,384.9912,371.0646,372.9394,-12.5875,-3.265,463666.08,2573.58,2582.56,2559.64,2557.71,1624681.38,-10.78,-0.42,7534.04,7545.81,7470.36,7463.99,210238032,-70.09,-0.93
20190118,376.6888,379.6349,370.1272,376.6888,3.7494,1.0054,305464.54,2567.74,2598.88,2596.01,2565.9,1907672.38,36.37,1.42,7486.95,7584.76,7581.39,7479.66,220630816,111.03,1.49
20190121,380.4383,387.9373,376.1532,380.974,4.2852,1.1376,298915.27,2599.06,2618.98,2610.51,2599.06,1634251.12,14.5,0.56,7591.19,7661.62,7626.24,7578.49,204896688,44.85,0.59
20190122,381.3757,386.7321,373.8767,377.0906,-3.8834,-1.0193,219045.19,2609.64,2609.64,2579.7,2573.06,1525377.75,-30.81,-1.18,7615.8,7615.8,7516.79,7493.78,188464368,-109.45,-1.44
20190123,376.5549,381.9113,372.1359,380.0366,2.946,0.7812,193207.03,2575.26,2589.51,2581,2572.41,1314268,1.3,0.05,7493.07,7542.65,7523.77,7489.32,168488384,6.98,0.09
20190124,380.974,387.2677,372.5376,385.393,5.3564,1.4094,434135,2584.65,2597.29,2591.69,2569.7,1540420.5,10.69,0.41,7537.5,7604.99,7573.52,7485.24,201968416,49.75,0.66
20190125,382.9826,386.3304,375.6175,377.6262,-7.7668,-2.0153,313852.96,2596.26,2617,2601.72,2595.63,1593940.25,10.03,0.39,7581.29,7657.03,7595.45,7554.55,211919408,21.93,0.29
20190128,383.6522,395.704,380.3044,386.3304,8.7042,2.305,422675.83,2615.71,2630.32,2596.98,2591.1,1469817.62,-4.74,-0.18,7641.29,7704.85,7589.58,7569.77,202423344,-5.87,-0.08
20190129,385.6608,390.2137,377.4923,387.6694,1.339,0.3466,249759.35,2592.35,2601.74,2594.25,2559.98,1555811.12,-2.73,-0.1,7575.43,7578.13,7551.3,7428.4,208909696,-38.28,-0.5
20190130,386.5982,386.5982,349.5051,353.5224,-34.147,-8.8083,562279.66,2584.75,2598.82,2575.58,2575.41,1205025.75,-18.67,-0.72,7518.03,7580.22,7470.47,7470.36,163342144,-80.83,-1.07
20190131,361.557,372.9394,361.2892,365.4404,11.918,3.3712,465671.53,2581.33,2606.63,2584.57,2571.58,1543038.75,8.99,0.35,7485.79,7552.56,7479.22,7428.86,206365248,8.75,0.12
20190201,372.4037,381.9113,366.6456,381.6435,16.2031,4.4339,297846.22,2597.78,2618.48,2618.23,2590.55,1319868.5,33.66,1.3,7524.67,7684.11,7684,7517.83,180990256,204.78,2.74
20190211,386.7321,395.704,386.1964,392.2224,10.5789,2.7719,333862.89,2613.17,2654.1,2653.9,2613.17,1548988.62,35.67,1.36,7695.17,7922.54,7919.05,7695.17,211629264,235.05,3.06
20190212,396.3736,399.9892,391.0172,393.1598,0.9374,0.239,341987.71,2654.03,2674.48,2671.89,2648.83,1841011.75,17.99,0.68,7915.06,8027.63,8010.07,7903.9,258799232,91.02,1.15
20190213,395.838,416.1923,393.8293,413.7819,20.6221,5.2452,653816.88,2674.52,2727.08,2721.07,2666.52,2437940,49.18,1.84,8029.97,8191.98,8171.21,8016.78,318137984,161.14,2.01
20190214,413.9158,414.7193,403.7387,407.8899,-5.892,-1.4239,423190.86,2715.54,2729.46,2719.7,2707.49,1970373.5,-1.37,-0.05,8182.32,8260.33,8219.96,8141.1,310200224,48.75,0.6
20190215,409.0951,412.3089,402.8013,403.8726,-4.0173,-0.9849,303997.91,2712.79,2715.63,2682.39,2679.78,1960042.62,-37.31,-1.37,8198.45,8223.64,8125.63,8117.51,307058592,-94.33,-1.15
20190218,411.5054,420.2096,407.3542,419.9418,16.0692,3.9788,495234.09,2699.82,2754.36,2754.36,2699.82,2604360,71.97,2.68,8187.89,8446.92,8446.92,8187.89,396701088,321.29,3.95
20190219,419.1383,422.62,406.6847,412.0411,-7.9007,-1.8814,576758.17,2759.5,2780.78,2755.65,2737.59,2880462.75,1.29,0.05,8480.76,8537.35,8440.87,8350.86,437306240,-6.05,-0.07
20190220,412.4428,412.4428,397.9805,406.6847,-5.3564,-1.3,401372.05,2761.06,2767.41,2761.22,2739.98,2459725.25,5.57,0.2,8443.98,8488.47,8473.43,8372.96,365676256,32.56,0.39
20190221,406.8186,413.5141,400.1231,402.2656,-4.4191,-1.0866,442276.64,2759.94,2794.01,2751.8,2744.98,2986499.75,-9.42,-0.34,8467.15,8619.62,8451.71,8416.17,431362368,-21.72,-0.26
20190222,402.1317,413.7819,397.9805,410.9698,8.7042,2.1638,480500.37,2749.46,2804.23,2804.23,2736.33,3014814,52.43,1.91,8431.56,8651.2,8651.2,8393.86,416850496,199.49,2.36
20190225,431.9937,450.875,421.2809,443.9117,32.9419,8.0156,1000293.66,2838.39,2961.8,2961.28,2838.39,5286586,157.05,5.6,8804.97,9134.58,9134.58,8785.42,643916672,483.38,5.59
20190226,444.3134,488.3698,436.5466,483.0134,39.1017,8.8084,1333199.18,2969.1,2995.68,2941.52,2938.62,5655579.5,-19.76,-0.67,9162.92,9276.45,9089.04,9036.75,689527168,-45.54,-0.5
20190227,484.7542,523.9898,474.0414,492.2532,9.2398,1.9129,1427040.66,2939.93,2997.49,2953.82,2924.64,4749764.5,12.3,0.42,9062.97,9158.2,9005.77,8901.72,550387136,-83.27,-0.92
20190228,490.1106,490.1106,471.4971,478.1926,-14.0606,-2.8564,630831.53,2950.05,2965.3,2940.95,2930.2,3502066,-12.87,-0.44,9001.18,9097.4,9031.93,8970.65,421689440,26.16,0.29
20190301,482.076,484.4864,467.3459,479.7995,1.6069,0.336,541816.35,2954.4,2994.01,2994.01,2930.83,3457862,53.06,1.8,9111.96,9167.65,9167.65,9005.49,399959296,135.72,1.5
20190304,499.4843,508.858,487.0307,493.7262,13.9267,2.9026,952581.65,3015.94,3090.8,3027.58,3006.94,5256494.5,33.57,1.12,9280.65,9567.15,9384.42,9260.73,606335360,216.77,2.37
20190305,493.8601,522.1151,488.6376,520.2404,26.5142,5.3702,1008393.24,3019.88,3054.96,3054.25,3009.45,4241425.5,26.67,0.88,9366.77,9595.74,9595.74,9328,563487488,211.32,2.25
20190306,525.195,530.0158,500.8234,512.2057,-8.0347,-1.5444,905586.05,3060.43,3103.83,3102.1,3050.11,5550063.5,47.85,1.57,9640.95,9707.92,9700.49,9518.71,692388096,104.75,1.09
20190307,528.6767,528.6767,499.4843,508.7241,-3.4816,-0.6797,991602.41,3103.67,3129.94,3106.42,3074.98,5838170.5,4.32,0.14,9685.3,9782.22,9678.11,9546.56,685512448,-22.38,-0.23
20190308,488.7715,545.9511,480.0674,506.8494,-1.8747,-0.3685,1379017.85,3038.34,3075.05,2969.86,2969.58,5778554.5,-136.56,-4.4,9447.6,9726.3,9363.72,9346.73,709489792,-314.39,-3.25
20190311,519.5708,535.3722,511.804,528.2749,21.4255,4.2272,993232,2969.08,3028.25,3026.99,2963.58,4262130.5,57.13,1.92,9425.8,9704.33,9704.33,9370.38,558511360,340.61,3.64
20190312,529.0784,534.167,513.9466,524.7933,-3.4816,-0.6591,1164105.07,3049.08,3093.39,3060.31,3029.9,5111731.5,33.32,1.1,9766.5,9928.2,9841.24,9683.07,663592448,136.91,1.41
20190313,524.1237,524.1237,480.7369,488.5037,-36.2896,-6.915,1160877.12,3062.33,3065.29,3026.95,3013.93,4532146,-33.36,-1.09,9828.15,9828.15,9592.06,9534.33,615964544,-249.18,-2.53
20190314,484.3525,486.3611,467.6137,479.6656,-8.8381,-1.8092,712190.95,3013.6,3041.16,2990.69,2968.82,3731418,-36.26,-1.2,9521.62,9620.46,9417.93,9323.06,482171904,-174.13,-1.81
20190315,481.9421,489.575,478.0587,482.076,2.4104,0.5025,439002.87,3000.88,3048.12,3021.75,2999.43,3412061.5,31.06,1.04,9485.33,9650.54,9550.54,9452.91,422441792,132.61,1.41
20190318,472.0328,487.4324,465.4712,485.9594,3.8834,0.8056,593090.28,3027.8,3096.42,3096.42,3009.51,3977971.75,74.67,2.47,9583.44,9843.43,9843.43,9510.66,439815296,292.89,3.07
20190319,486.8968,506.8494,486.8968,498.413,12.4536,2.5627,657503.32,3099.9,3113.43,3090.98,3076.36,3509088.5,-5.44,-0.18,9844.46,9908.17,9839.74,9774.75,431739488,-3.69,-0.04
20190320,503.3677,503.5016,482.2099,493.0566,-5.3564,-1.0747,503192.82,3084.17,3102.52,3090.64,3053.45,3585575,-0.34,-0.01,9828.07,9848.77,9800.6,9642.67,451219904,-39.14,-0.4
20190321,490.6462,497.4756,487.0307,493.8601,0.8035,0.163,455583.73,3094.12,3125.02,3101.46,3086.85,4142511.75,10.82,0.35,9808.74,9934.86,9869.8,9771.86,515936096,69.2,0.71
20190322,490.5123,493.4583,478.1926,487.5663,-6.2938,-1.2744,398284.71,3100.73,3107.28,3104.15,3064.88,3648483.5,2.69,0.09,9871.99,9891.83,9879.22,9692.25,467872480,9.42,0.1
20190325,476.05,494.6635,473.3718,481.1386,-6.4277,-1.3183,443944.56,3058.8,3087,3043.03,3041.95,3802787.5,-61.12,-1.97,9705.02,9858.08,9701.7,9680.94,460806720,-177.52,-1.8
20190326,481.5404,487.2985,468.685,470.8276,-10.311,-2.143,391427.17,3057.56,3062.69,2997.1,2988.49,3534980.25,-45.93,-1.51,9753.17,9780.08,9513,9487.1,448860544,-188.7,-1.95
20190327,475.3805,477.5231,458.1061,466.5424,-4.2852,-0.9101,358417.15,3012.26,3022.76,3022.72,2987.77,2913903.5,25.62,0.85,9582.03,9609.44,9609.44,9446.35,376919232,96.44,1.01
20190328,466.5424,483.4151,460.6504,471.2293,4.6869,1.0046,414618.83,3009.8,3025.78,2994.94,2991.78,2881064.25,-27.78,-0.92,9586.38,9695.52,9546.51,9537.61,365302240,-62.93,-0.66
20190329,471.3632,488.2359,462.9269,485.9594,14.7301,3.1259,496526.27,3000.68,3093.03,3090.76,2999.99,3750830,95.82,3.2,9556.3,9906.86,9906.86,9554.07,435504960,360.35,3.77
20190401,492.7888,502.1625,492.7888,500.6895,14.7301,3.0311,583939.64,3111.66,3176.62,3170.36,3111.66,4661247,79.6,2.58,9976.98,10277.55,10267.7,9976.98,539634752,360.84,3.64
20190402,500.1539,519.5708,495.1992,506.5815,5.892,1.1768,795237.21,3183.27,3193.27,3176.82,3164.91,4470690,6.46,0.2,10314.79,10334.95,10260.36,10220.81,557057600,-7.34,-0.07
20190403,499.4843,503.6355,493.7262,500.9573,-5.6242,-1.1102,440127.29,3159.15,3219.26,3216.3,3152.33,4305486.5,39.48,1.24,10199.97,10350.57,10340.51,10166.67,491116576,80.15,0.78
20190404,504.3051,513.6788,497.2078,499.4843,-1.473,-0.294,463803.96,3233.69,3254.14,3246.57,3216.85,4691176.5,30.27,0.94,10379.2,10453.5,10415.8,10309.53,514128416,75.29,0.73
20190408,500.8234,503.0999,477.9248,484.3525,-15.1318,-3.0295,587093.17,3271.27,3288.45,3244.81,3210.52,5045184,-1.76,-0.05,10510.43,10541.18,10351.87,10226.25,544942080,-63.93,-0.61
20190409,482.8795,492.521,478.1926,484.7542,0.4017,0.0829,286567.49,3240.39,3251.65,3239.66,3215.7,3641700,-5.15,-0.16,10368.03,10438.99,10436.62,10304.73,440133440,84.75,0.82
20190410,485.4237,490.6462,480.4691,482.3438,-2.4104,-0.4972,306131.12,3224.65,3264.78,3241.93,3204.88,3801344,2.27,0.07,10403.24,10529.74,10435.08,10328.61,474638368,-1.54,-0.01
20190411,484.6203,485.8255,468.685,468.8189,-13.5249,-2.804,400229.57,3241.55,3254.13,3189.96,3185.55,3530318.75,-51.97,-1.6,10420.65,10437.45,10158.4,10149.38,444252128,-276.68,-2.65
20190412,468.8189,470.9615,462.793,469.0867,0.2678,0.0571,251587.62,3184.86,3199.28,3188.63,3168.04,2897890,-1.33,-0.04,10138.09,10186.47,10132.34,10053.81,370906208,-26.06,-0.26
20190415,475.5144,483.4151,463.9982,464.8016,-4.2851,-0.9135,313118.58,3233.46,3253.98,3177.79,3177.27,3488097.75,-10.84,-0.34,10294.82,10365.31,10053.76,10048.83,403544064,-78.58,-0.78
20190416,463.0608,473.3718,453.2853,472.1667,7.3651,1.5846,385322.48,3164.4,3253.6,3253.6,3153.21,3579187.5,75.81,2.39,9993.25,10287.64,10287.64,9928.28,411812448,233.88,2.33
20190417,472.7023,475.9161,467.0781,468.1494,-4.0173,-0.8508,283821.9,3250.15,3275.33,3263.12,3239.8,3575418,9.52,0.29,10288.45,10410.65,10344.43,10257.56,453500768,56.79,0.55
20190418,467.8815,475.6483,465.4712,470.0241,1.8747,0.4004,252324.51,3261.07,3271.39,3250.2,3241.83,3255399.5,-12.92,-0.4,10338.5,10363.85,10287.67,10267.31,422880576,-56.76,-0.55
20190419,470.2919,472.9701,463.3286,468.685,-1.3391,-0.2849,254658.96,3250.15,3274.33,3270.8,3226.81,3151980,20.6,0.63,10280.34,10418.24,10418.24,10208.61,409455008,130.57,1.27
20190422,468.685,469.6224,455.294,456.3653,-12.3197,-2.6286,301333.18,3278.49,3279.49,3215.04,3206.88,3532173.75,-55.76,-1.71,10418.71,10418.71,10224.31,10192.52,437135616,-193.93,-1.86
20190423,457.9722,462.793,452.0802,454.0888,-2.2765,-0.4988,230947.52,3211.87,3231.58,3198.59,3186.76,3283612,-16.45,-0.51,10206.02,10247.39,10124.66,10091.92,403741216,-99.65,-0.97
20190424,454.7584,468.4172,450.0715,468.1494,14.0606,3.0964,371470.33,3203.56,3210.65,3201.61,3156.61,2748721.75,3.02,0.09,10162.38,10239.37,10236.27,10023.91,370744416,111.61,1.1
20190425,466.0068,472.0328,446.4559,446.5899,-21.5595,-4.6053,314049.2,3190.59,3193.75,3123.83,3123.03,3258791.25,-77.78,-2.43,10186.23,10209.14,9907.62,9902.02,430107680,-328.65,-3.21
